id,created_at,source,retweets,favorites,text
747241330552737920,2016-06-27T01:33:10Z,Twitter for Android,8796,23770,"""@LindaSuhler: Trump voters don't scare or back down. Our numbers are growing &amp; we're taking our country BACK. #Trump2016🇺🇸 #MAGA"
747415955400196096,2016-06-27T13:07:04Z,Twitter for Android,8144,25672,"Crooked Hillary is wheeling out one of the least productive senators in the U.S. Senate, goofy Elizabeth Warren, who lied on heritage."
747418754255052800,2016-06-27T13:18:12Z,Twitter for Android,6868,21913,"The media is unrelenting. They will only go with and report a story in a negative light. I called Brexit (Hillary was wrong), watch November"
747424042181791744,2016-06-27T13:39:12Z,Twitter for Android,7072,23551,.@CNN is all negative when it comes to me. I don't watch it anymore.
747872257872125952,2016-06-28T19:20:15Z,Twitter for Android,1946,7155,"""@GovBrewer: I'll be a guest today on Making Money with @cvpayne on @ Fox Business 6 PM ET / 3 PM PT Discussing @realDonaldTrump. Tune in!"""
747873024515407872,2016-06-28T19:23:18Z,Twitter for Android,2548,8782,"""@vegas_sports: Good for @realDonaldTrump he's smart on business. Maybe If corporations weren't overtaxed they would stay. Voting for #Trump"
747873311531614208,2016-06-28T19:24:26Z,Twitter for Android,3044,9908,"""@Patricia_Graf:  @GovBrewer @cvpayne let's get Trump supporters out in massive numbers and make America Great Again - create jobs"""
747873381077356544,2016-06-28T19:24:43Z,Twitter for Android,2813,8813,"""@arnold_ziffel: @AnnCoulter also can't help but notice the stock market's reaction as @realDonaldTrump was speaking. #UPUPUP"""
747873880103059328,2016-06-28T19:26:42Z,Twitter for Android,2099,7278,"""@bluedogdemky: @CWAUnion @iowa_trump @RichardTrumka @AFLCIO This is why I would think the unions would support @realDonaldTrump for #POTUS"""
747874261583470720,2016-06-28T19:28:13Z,Twitter for Android,3200,12354,"""@kridan1: Canceled cable - sick of their bad coverage of you and the fawning over Clinton ... Listened to your great speech on YouTube"""
747874856130183040,2016-06-28T19:30:35Z,Twitter for iPhone,5103,10892,"Check it out - 2nd video on Lying Crooked Hillary is now online! Watch it here: 
https://t.co/5mtwkOvQnd 
#CrookedHillary #Trump2016"
747888354126069760,2016-06-28T20:24:13Z,Twitter Web Client,7938,23580,"Benghazi is just another Hillary Clinton failure. It just
never seems to work the way it's supposed to with Clinton."
747888895581372416,2016-06-28T20:26:22Z,Twitter Web Client,9238,25934,"Hillary Clinton’s Presidency would be catastrophic for
the future of our country. She is ill-fit with bad judgment."
747899586593890304,2016-06-28T21:08:51Z,Twitter Web Client,12351,32105,"Yet another terrorist attack, this time in Turkey. Will
the world ever realize what is going on? So sad."
747900114363093120,2016-06-28T21:10:57Z,Twitter Web Client,14024,38122,We must do everything possible to keep this horrible terrorism outside the United States.
747950659111006208,2016-06-29T00:31:48Z,Twitter for Android,3812,11896,"""@jtsbk:  @AllenWest thanks for sharing Eric we need @realDonaldTrump now as this administration is incapable of keeping our country safe"""
747986907162877952,2016-06-29T02:55:50Z,Twitter for Android,5477,19298,Iron Mike Tyson was not asked to speak at the Convention though I'm sure he would do a good job if he was. The media makes everything up!
748141420528140160,2016-06-29T13:09:49Z,Twitter for Android,4319,13393,"The @USCHAMBER must fight harder for the American worker. China, and many others, are taking advantage of U.S. with our terrible trade pacts"
748142709932757120,2016-06-29T13:14:56Z,Twitter for Android,6415,18994,Why would the USChamber be upset by the fact that I want to negotiate better and stronger trade deals or that I want penalties for cheaters?
748163517455413120,2016-06-29T14:37:37Z,Twitter for Android,2652,9847,Just watched Senator John Barrasso on @FoxNews - He was great! Thank you John.
748163921383723008,2016-06-29T14:39:13Z,Twitter for iPhone,6660,21017,New Q poll out- we are going to win the whole deal- and MAKE AMERICA GREAT AGAIN! #Trump2016 https://t.co/dL5ahNcwZb
748166232298381312,2016-06-29T14:48:24Z,Twitter for iPhone,2730,9538,"Will be in Bangor, Maine today! Join me- 4pmE at the Cross Insurance Center! https://t.co/y4n4nERPFr https://t.co/7LAPewxE05"
748219891577131008,2016-06-29T18:21:38Z,Twitter for iPhone,10020,26569,ISIS exploded on Hillary Clinton's watch- she's done nothing about it and never will. Not capable!
748289375801323520,2016-06-29T22:57:44Z,Twitter for Android,2423,10216,I will be on @oreillyfactor at 8:00 P.M. Enjoy!
748331931616579584,2016-06-30T01:46:50Z,Twitter for Android,5889,16355,"""@Gengm7: @jakeda @realDonaldTrump As of April this year, Hillary had spent $264,000,000 on her campaign Mr.Trump $55,000,000. self funding"""
748343042994732928,2016-06-30T02:30:59Z,Twitter for Android,3324,13948,Tremendous day in Massachusetts and Maine. Thank you to everyone for making it so special!
748345210372038528,2016-06-30T02:39:36Z,Twitter for Android,5410,15186,"For reasons only they can explain, the @USChamber wants to continue our bad trade deals rather than renegotiating and making them better."
748525411341049728,2016-06-30T14:35:39Z,Twitter Web Client,5774,0,RT @DRUDGE_REPORT: 43-39 https://t.co/TkQYb6V2do
748528593634992128,2016-06-30T14:48:18Z,Twitter Web Client,5944,12925,The story with Hillary will never change. https://t.co/h0Av3TAIiM
748569874042064896,2016-06-30T17:32:20Z,Twitter Web Client,4104,11206,New book by @ericbolling is absolutely terrific and a must read! #WakeUpAmerica
748590222988947328,2016-06-30T18:53:11Z,Twitter for iPhone,4992,12030,"Why would college graduates want Crooked Hillary as their President? She will destroy them! 
https://t.co/S80xxdeHfG"
748599094252273664,2016-06-30T19:28:27Z,Twitter for iPhone,7790,17127,"One of the reasons Hillary hid her emails was so the public wouldn't see how she got rich- selling out America. 
https://t.co/mO9QrmYXRD"
748599438034206720,2016-06-30T19:29:48Z,Twitter for iPhone,5284,16366,The very dishonest @NBCNews refuses to accept the fact that I have forgiven my $50 million loan to my campaign. Done deal!
748599572230975488,2016-06-30T19:30:20Z,Twitter for iPhone,4990,18453,I have self funded my winning primary campaign with an approx. $50 million loan. I have totally terminated the loan!
748599711792234496,2016-06-30T19:30:54Z,Twitter for iPhone,8469,26944,"The reason I put up approximately $50 million for my successful primary campaign is very simple, I want to MAKE AMERICA GREAT AGAIN!"
748647669707350016,2016-06-30T22:41:28Z,Twitter for iPhone,3002,11049,I will be interviewed by @SeanHannity tonight at 10pm on FOX! Enjoy!
748712661764804608,2016-07-01T02:59:43Z,Twitter Web Client,5093,13493,"#ThrowbackThursday #Trump2016
https://t.co/gFtspBViXe"
748851569190318080,2016-07-01T12:11:41Z,Twitter for iPhone,5946,18136,"As Bernie Sanders said, Hillary Clinton has bad judgement. Bill's meeting was probably initiated and demanded by Hillary!"
748851673313873920,2016-07-01T12:12:06Z,Twitter for iPhone,7829,20112,Bill Clinton's meeting was a total secret. Nobody was to know about it but he was caught by a local reporter.
748851849185243008,2016-07-01T12:12:48Z,Twitter for iPhone,10655,27309,Take a look at what happened w/ Bill Clinton. The system is totally rigged. Does anybody really believe that meeting was just a coincidence?
748869825208913920,2016-07-01T13:24:14Z,Twitter for iPhone,2530,10303,.@TraceAdkins great job on FOX this morning. Keep up the good work!
748871858553024512,2016-07-01T13:32:19Z,Twitter for iPhone,5492,13660,Horrible killing of a 13 year old American girl at her home in Israel by a Palestinian terrorist. We must get tough. https://t.co/zauQ6kb9Hj
748906952713875328,2016-07-01T15:51:46Z,Twitter for iPhone,4166,9405,"Yet another terrorist attack today in Israel -- a father, shot at by a Palestinian terrorist, was killed while:
https://t.co/Cv1HzKVbiT"
748920081942327296,2016-07-01T16:43:56Z,Twitter for iPhone,6930,14547,"These crimes won't be happening if I'm elected POTUS. Killer should have never been here. #AmericaFirst 
https://t.co/XDGKaj0ico"
748926103931150208,2016-07-01T17:07:52Z,Twitter for iPhone,7989,25964,Thank you for your support! We will MAKE AMERICA SAFE AND GREAT AGAIN! #ImWithYou #AmericaFirst https://t.co/ravfFT5UBE
748966167549603840,2016-07-01T19:47:04Z,Twitter for iPhone,4046,13368,"Thank you for inviting me to the Western Conservative Summit in Colorado! #ImWithYou #WCS16 
https://t.co/lK3UW4fY2q https://t.co/QDQhRRuBbG"
749049896431415296,2016-07-02T01:19:46Z,Twitter for Android,3120,15018,Just returned from Colorado. Amazing crowd!
749052325130534912,2016-07-02T01:29:25Z,Twitter for iPhone,5010,14041,When you can't say it - or see it -- you can't fix it. We will MAKE AMERICA SAFE AGAIN! #ImWithYou #AmericaFirst https://t.co/Vd2A747L29
749208070505586560,2016-07-02T11:48:18Z,Twitter for Android,4006,12851,"Just read in the failing @nytimes that I was not aware ""the event had to be held in Cleveland"" - a total lie. These people are sick!"
749209816732672000,2016-07-02T11:55:14Z,Twitter for Android,4581,14552,"The speakers slots at the Republican Convention are totally filled, with a long waiting list of those that want to speak - Wednesday release"
749237508916056064,2016-07-02T13:45:16Z,Twitter for iPhone,5868,16301,#AmericaFirst #ImWithYou https://t.co/iEcnnlJ728
749240145442922496,2016-07-02T13:55:45Z,Twitter for iPhone,10150,25564,The #2A to our Constitution is clear. The right of the people to keep &amp; bear Arms shall not be infringed upon. https://t.co/sqe12D0MBJ
749261175968436224,2016-07-02T15:19:19Z,Twitter for iPhone,10978,25360,"Crooked Hillary -- Makes History! 
#ImWithYou #AmericaFirst https://t.co/PKQhYhMmIX"
749261242137710720,2016-07-02T15:19:35Z,Twitter for iPhone,4036,9966,"If I become the next POTUS- they will not be ignoring! #AmericaFirst 
https://t.co/97R0cQdnGI"
749262206672445440,2016-07-02T15:23:25Z,Twitter for iPhone,8444,23919,Thank you! #AmericaFirst https://t.co/MYG45LxGmH
749263772703985664,2016-07-02T15:29:38Z,Twitter for iPhone,6792,0,"RT @GOP: Reminder: last year, Clinton pledged she had turned over all work-related email under penalty of perjury ⬇️ https://t.co/X4R7LnsSoy"
749264383990194048,2016-07-02T15:32:04Z,Twitter for iPhone,2951,9098,"Thank you for your support!
#AmericaFirst #LeadRight2016  https://t.co/a6f6xZNrym"
749264697233383424,2016-07-02T15:33:19Z,Twitter for iPhone,5927,14469,Thank you @greta. #ImWithYou https://t.co/SLdqNhD4Tm
749341789102960640,2016-07-02T20:39:39Z,Twitter for Android,12835,35885,It is impossible for the FBI not to recommend criminal charges against Hillary Clinton. What she did was wrong! What Bill did was stupid!
749350193095667712,2016-07-02T21:13:02Z,Twitter for Android,20960,49345,"It was just announced-by sources-that no charges will be brought against Crooked Hillary Clinton. Like I said, the system is totally rigged!"
749659173353299840,2016-07-03T17:40:49Z,Twitter for Android,5805,19933,"Just watched @meetthepress and how totally biased against me Chuck Todd, and the entire show, is against me.The good news-the people get it!"
749698321074180096,2016-07-03T20:16:23Z,Twitter for Android,9353,26961,Only a fool would believe that the meeting between Bill Clinton and the U.S.A.G. was not arranged or that Crooked Hillary did not know.
749699315367612416,2016-07-03T20:20:20Z,Twitter for Android,8717,24324,Crooked Hillary Clinton knew that her husband wanted to meet with the U.S.A.G. to work out a deal. The system is totally rigged &amp; corrupt!
749706242579247104,2016-07-03T20:47:51Z,Twitter for Android,5605,21110,"On Saturday a great man, Elie Wiesel, passed away.The world is a better place because of him and his belief that good can triumph over evil!"
749709462974435328,2016-07-03T21:00:39Z,Twitter for Android,10248,24566,"""THE SYSTEM IS RIGGED!"""
749718947973529600,2016-07-03T21:38:20Z,Twitter for Android,7827,22108,"Does anybody really believe that Bill Clinton and the U.S.A.G. talked only about ""grandkids"" and golf for 37 minutes in plane on tarmac?"
749720224220475520,2016-07-03T21:43:25Z,Twitter for Android,8191,22197,"The SECRET meeting between Bill Clinton and the U.S.A.G. in back of closed plane was heightened with FBI shouting ""go away, no pictures."""
749721116911034240,2016-07-03T21:46:58Z,Twitter for Android,6380,20286,I believe that Crooked Hillary sent Bill to have the meeting with the U.S.A.G. So Bill is not in trouble with H except that he got caught!
749929565661884416,2016-07-04T11:35:16Z,Twitter for Android,5698,14282,"In Bangladesh, hostages were immediately killed by ISIS terrorists if they were unable to cite a verse from the Koran. 20 were killed!"
749934450868387840,2016-07-04T11:54:40Z,Twitter for Android,6912,20007,"The third mass attack (slaughter) in days by ISIS. 200 dead in Baghdad, worst in many years. We do not have leadership that can stop this!"
749935837748596608,2016-07-04T12:00:11Z,Twitter for Android,6646,19909,Crooked Hillary will NEVER be able to handle the complexities and danger of ISIS - it will just go on forever. We need change!
749959090210832384,2016-07-04T13:32:35Z,Twitter for iPhone,7740,20484,Happy 4th of July! #Trump2016 #AmericaFirst https://t.co/Ndb3AQrLtY https://t.co/YhHyQjwJW6
749961528422625280,2016-07-04T13:42:16Z,Twitter for Android,7361,24214,"Dishonest media is trying their absolute best to depict a star in a tweet as the Star of David rather than a Sheriff's Star, or plain star!"
749965127278034944,2016-07-04T13:56:34Z,Twitter for Android,3452,13659,"Senator Tom Cotton was great on Meet the Press yesterday. Despite a totally one-sided interview by Chuck Todd, the end result was solid!"
749968796618817408,2016-07-04T14:11:09Z,Twitter for Android,3423,13888,"Spent time with Indiana Governor Mike Pence and family yesterday. Very impressed, great people!"
749970824766091264,2016-07-04T14:19:13Z,Twitter for Android,3232,12545,I look forward to meeting @joniernst today in New Jersey. She has done a great job as Senator of Iowa!
749972298086645760,2016-07-04T14:25:04Z,Twitter for Android,4743,17289,The only people who are not interested in being the V.P. pick are the people who have not been asked!
749987869452828672,2016-07-04T15:26:56Z,Twitter for Android,10662,28477,"Crooked Hillary Clinton is ""guilty as hell"" but the system is totally rigged and corrupt! Where are the 33,000 missing e-mails?"
749989709275885440,2016-07-04T15:34:15Z,Twitter for Android,12164,32596,"With Hillary and Obama, the terrorist attacks will only get worse. Politically correct fools, won't even call it what it is - RADICAL ISLAM!"
750094399456026624,2016-07-04T22:30:15Z,Twitter for Android,21946,55990,Why is President Obama allowed to use Air Force One on the campaign trail with Crooked Hillary? She is flying with him tomorrow. Who pays?
750101826821877760,2016-07-04T22:59:46Z,Twitter for Android,2942,12757,"On @FoxNews at 7:00 P.M. ""Special: Meet the Trumps"" Hope you enjoy!"
750286846534582272,2016-07-05T11:14:58Z,Twitter for Android,14647,38135,Taxpayers are paying a fortune for the use of Air Force One on the campaign trail by President Obama and Crooked Hillary. A total disgrace!
750299631792291840,2016-07-05T12:05:46Z,Twitter for Android,3820,15015,It was great spending time with @joniernst yesterday. She has done a fantastic job for the people of Iowa and U.S. Will see her again!
750352884106223616,2016-07-05T15:37:23Z,Twitter Web Client,22412,55872,"The system is rigged. General Petraeus got in trouble for far less. Very very unfair! As usual, bad judgment."
750353319084843008,2016-07-05T15:39:06Z,Twitter Web Client,40111,77979,FBI director said Crooked Hillary compromised our national security. No charges. Wow! #RiggedSystem
750397898861445120,2016-07-05T18:36:15Z,Twitter Web Client,3849,15748,Looking forward to meeting with @SenBobCorker in a little while. We will be traveling to North Carolina together today.
750492628362334208,2016-07-06T00:52:40Z,Twitter for iPhone,2742,12240,"My son, @EricTrump will be interviewed by @SeanHannity tonight at 10pm on @FoxNews. Enjoy!"
750514941753434112,2016-07-06T02:21:20Z,Twitter for iPhone,2311,10626,I will be interviewed by @oreillyfactor tonight on @FoxNews at 11pm. Enjoy!
750545570293505920,2016-07-06T04:23:03Z,Twitter for Android,6065,25197,Raised a lot of money for the Republican Party. There will be a big gasp when the figures are announced in the morning. Lots of support! Win
750547338817638400,2016-07-06T04:30:04Z,Twitter for Android,12923,37121,"I don't think the voters will forget the rigged system that allowed Crooked Hillary to get away with ""murder."" Come November 8, she's out!"
750548959240843264,2016-07-06T04:36:31Z,Twitter for Android,8378,26332,Crooked Hillary Clinton is unfit to serve as President of the U.S. Her temperament is weak and her opponents are strong. BAD JUDGEMENT!
750648675186147328,2016-07-06T11:12:45Z,Twitter for Android,7797,23011,"Crooked Hillary Clinton and her team ""were extremely careless in their handling of very sensitive, highly classified information."" Not fit!"
750650894040064000,2016-07-06T11:21:34Z,Twitter for Android,8439,24416,"Crooked Hillary has once again been proven to be a person who is dishonest, incompetent and of very bad judgement."
750663349025767424,2016-07-06T12:11:03Z,Twitter for iPhone,7095,16116,"The rigged system may have helped Hillary Clinton escape criminal charges, but...https://t.co/KO64IAMDgj https://t.co/8CBSfNpl2l"
750668480559607808,2016-07-06T12:31:27Z,Twitter for Android,10364,28291,"Crooked Hillary Clinton lied to the FBI and to the people of our country. She is sooooo guilty. But watch, her time will come!"
750677864379453440,2016-07-06T13:08:44Z,Twitter for Android,3522,12813,"I made a lot of money in Atlantic City and left 7 years ago, great timing (as all know). Pols made big mistakes, now many bankruptcies."
750678866532990848,2016-07-06T13:12:43Z,Twitter for Android,4288,13530,"Hillary Clinton should ask why the Democrat pols in Atlantic City made all the wrong moves - Convention Center, Airport - and destroyed City"
750681915565477760,2016-07-06T13:24:50Z,Twitter for Android,4928,14657,Even the once great Caesars is bankrupt in A.C. Others to follow. Ask the Democrat City Council what happened to Atlantic City.
750691056551878528,2016-07-06T14:01:09Z,Twitter for Android,4222,15053,"Sleepy eyes Chuck Todd, a man with so little touch for politics, is at it again.He could not have watched my standing ovation speech in N.C."
750692436687585280,2016-07-06T14:06:38Z,Twitter for Android,5010,16562,"I have over seven million hits on social media re Crooked Hillary Clinton. Check it out Sleepy Eyes, @MarkHalperin @NBCPolitics"
750714064574218240,2016-07-06T15:32:35Z,Twitter Web Client,8220,24418,Convention speaker schedule to be released tomorrow. Let today be devoted to Crooked Hillary and the rigged system under which we live.
750811268219543552,2016-07-06T21:58:50Z,Twitter for iPhone,9602,24364,"To all of my twitter followers, please contribute whatever you can to the campaign. We must beat Crooked Hillary. https://t.co/Xv8Q1GuWiH"
750865499660091520,2016-07-07T01:34:20Z,Twitter for iPhone,25729,61773,"Where is the outrage for this Disney book? Is this the 'Star of David' also? 
Dishonest media! #Frozen https://t.co/4LJBpSm8xa"
751016366925344640,2016-07-07T11:33:49Z,Twitter for iPhone,4938,19527,"Great being in Cincinnati, Ohio last night- thank you! Off to Washington D.C. now. #Trump2016 #AmericaFirst https://t.co/sryJgRyd56"
751115433273688064,2016-07-07T18:07:28Z,Twitter for Android,6794,27000,Just leaving D.C. Had great meetings with Republicans in the House and Senate. Very interesting day! These are people who love our country!
751145002147966848,2016-07-07T20:04:58Z,Twitter for iPhone,3285,10468,Thank you Rep. Collins! #Trump2016 https://t.co/zkmPywMDxg
751145333107879808,2016-07-07T20:06:17Z,Twitter for iPhone,6473,18067,#MakeAmericaGreatAgain  https://t.co/fxlVgfAA1l
751146264956395520,2016-07-07T20:09:59Z,Twitter for iPhone,4525,14533,"Thank you Speaker @PRyan!
#AmericaFirst #Trump2016  https://t.co/PPsyxGPdFc"
751232353129955328,2016-07-08T01:52:04Z,Twitter for Android,19634,53893,"After today, Crooked Hillary can officially be called Lyin' Crooked Hillary."
751370918027489280,2016-07-08T11:02:41Z,Twitter for Android,28242,83685,Prayers and condolences to all of the families who are so thoroughly devastated by the horrors we are all watching take place in our country
751405672877744128,2016-07-08T13:20:47Z,Twitter for iPhone,7230,19324,Last night's horrific execution-style shootings of 12 Dallas law enforcement officers...https://t.co/mwzYU98yTt
751423658627829760,2016-07-08T14:32:15Z,Twitter for iPhone,8812,40111,"Due to the horrific events taking place in our country, I have decided to postpone my speech on economic opportunity- today in Miami."
751529041988116480,2016-07-08T21:31:01Z,Twitter for iPhone,13731,41797,Isn't it sad that on a day of national tragedy Hillary Clinton is answering softball questions about her email lies on @CNN?
751558217075945472,2016-07-08T23:26:56Z,Twitter for iPhone,14315,38599,"MAKE AMERICA SAFE AGAIN!
https://t.co/m0AJWlV8nm https://t.co/P0GleHEmJy"
751797800690708480,2016-07-09T15:18:58Z,Twitter for Android,5592,24610,Way to go @serenawilliams  - you are a true champion. Proud of you!
751889266934964224,2016-07-09T21:22:25Z,Twitter for iPhone,9000,23681,"New poll - thank you! #Trump2016
https://t.co/Mi87Vmw06H https://t.co/WmqvcYG4r3"
752110630031749120,2016-07-10T12:02:02Z,Twitter for Android,18683,55154,Look what is happening to our country under the WEAK leadership of Obama and people like Crooked Hillary Clinton. We are a divided nation!
752207752852832128,2016-07-10T18:27:58Z,Twitter for Android,11716,34643,President Obama thinks the nation is not as divided as people think. He is living in a world of the make believe!
752211419634933760,2016-07-10T18:42:32Z,Twitter for Android,14222,43979,"The media is so dishonest. If I make a statement, they twist it and turn it to make it sound bad or foolish.They think the public is stupid!"
752215352122208128,2016-07-10T18:58:10Z,Twitter for Android,6461,22524,"I heard that the underachieving John King of @CNN on Inside Politics was one hour of lies. Happily, few people are watching - dead network!"
752471941416620032,2016-07-11T11:57:45Z,Twitter for iPhone,4088,12349,"Join me in Westfield, Indiana- tomorrow night at 7:30pm! #Trump2016 
Tickets: https://t.co/Jj9TmSEoOd https://t.co/Rq6YRHlpib"
752591157641744384,2016-07-11T19:51:29Z,Twitter for iPhone,8933,28526,"Thoughts and prayers with the victims, and their families- along with everyone at the Berrien County Courthouse in St. Joseph, Michigan."
752618593196597120,2016-07-11T21:40:30Z,Twitter for iPhone,8652,25170,Great poll- Florida! Thank you! https://t.co/4FuPpL5WOM
752628125389955072,2016-07-11T22:18:22Z,Twitter for iPhone,3403,9538,"Speech on Veterans' Reform:
https://t.co/XB7RMwesMK"
752667913820209152,2016-07-12T00:56:29Z,Twitter for iPhone,5201,13999,Senior United States District Judge Robert E. Payne today ruled in favor of Trump campaign delegates who had argued..https://t.co/qVwfjgCHU7
752686998826131328,2016-07-12T02:12:19Z,Twitter for iPhone,5293,15008,"#MakeAmericaGreatAgain #ImWithYou
https://t.co/lb5ViCDH0g https://t.co/roVn7pAVfy"
752834632907943808,2016-07-12T11:58:58Z,Twitter for Android,6297,20754,"Crime is out of control, and rapidly getting worse. Look what is going on in Chicago and our inner cities. Not good!"
752848856317059072,2016-07-12T12:55:29Z,Twitter for iPhone,6659,20705,"For too many years, our inner cities have been left behind. I am going to deliver jobs, safety and protection for those in need."
752849315094298624,2016-07-12T12:57:18Z,Twitter for iPhone,10903,29799,"This election is a choice between law, order &amp; safety - or chaos, crime &amp; violence. I will make America safe again for everyone. #ImWithYou"
752859250628648960,2016-07-12T13:36:47Z,Twitter for Android,10555,30418,"Bernie Sanders, who has lost most of his leverage, has totally sold out to Crooked Hillary Clinton. He will endorse her today - fans angry!"
752860045084241920,2016-07-12T13:39:56Z,Twitter for Android,13333,37580,I am somewhat surprised that Bernie Sanders was not true to himself and his supporters. They are not happy that he is selling out!
752906803810279424,2016-07-12T16:45:45Z,Twitter for iPhone,12676,23647,"#CrookedHillary is not qualified!
https://t.co/6qi7KTW43O"
752910855939952640,2016-07-12T17:01:51Z,Twitter for iPhone,36141,53081,Bernie Sanders endorsing Crooked Hillary Clinton is like Occupy Wall Street endorsing Goldman Sachs.
752911332756840320,2016-07-12T17:03:44Z,Twitter for iPhone,12822,30515,Bernie sanders has abandoned his supporters by endorsing pro-war pro-TPP pro-Wall Street Crooked Hillary Clinton.
752911479251296128,2016-07-12T17:04:19Z,Twitter for iPhone,13781,35874,"To all the Bernie voters who want to stop bad trade deals &amp; global special interests, we welcome you with open arms. People first."
752973319675273216,2016-07-12T21:10:03Z,Twitter for iPhone,10816,24011,The American people agree. No free pass for #CrookedHillary! https://t.co/lTjLVKkzh1
752985826993332224,2016-07-12T21:59:45Z,Twitter for iPhone,2845,11241,I will be interviewed by @oreillyfactor tonight on @FoxNews at 8pm. Enjoy!
752990888171831296,2016-07-12T22:19:52Z,Twitter for iPhone,5593,16328,"Thank you Iowa- see you soon!
#Trump2016 #ImWithYou 
https://t.co/gva0MbgnuO https://t.co/PE1jdqZysc"
753063644578144128,2016-07-13T03:08:58Z,Twitter for iPhone,5605,19163,THANK YOU INDIANA! #Trump2016 https://t.co/Jmkah9wGaA
753090242203283328,2016-07-13T04:54:40Z,Twitter for Android,11311,34844,Justice Ginsburg of the U.S. Supreme Court has embarrassed all by making very dumb political statements about me. Her mind is shot - resign!
753205648154767360,2016-07-13T12:33:15Z,Twitter for iPhone,6355,18859,Thank you! #ImWithYou https://t.co/6XkUQ0W4QS
753209883202351104,2016-07-13T12:50:04Z,Twitter for iPhone,11359,29402,"Thank you Florida, Ohio, and Pennsylvania! #CrookedHillary is not qualified. #ImWithYou https://t.co/M1yzgyeEdY"
753338900647665664,2016-07-13T21:22:44Z,Twitter for iPhone,7910,21555,"#CrookedHillary is outspending me by a combined 31 to 1 in Florida, Ohio, &amp; Pennsylvania. I haven't started yet! https://t.co/BcoPrwqFMe"
753347448743964672,2016-07-13T21:56:42Z,Twitter for iPhone,5932,17943,New GOP platform now includes language that supports the border wall. We will build the wall and MAKE AMERICA SAFE AGAIN!
753349629870084096,2016-07-13T22:05:22Z,Twitter for iPhone,4459,14884,"The Republican platform is most 
pro-Israel of all time!"
753349911983235072,2016-07-13T22:06:30Z,Twitter for iPhone,4386,14733,Is President Obama trying to destroy Israel with all his bad moves? Think about it and let me know!
753351063407767552,2016-07-13T22:11:04Z,Twitter for iPhone,7698,18387,Lyin' Crooked Hillary's email stories all have one thing in common. https://t.co/teoVCYXKOR
753353259411054720,2016-07-13T22:19:48Z,Twitter for iPhone,4974,15701,Despite spending $500k a day on TV ads alone #CrookedHillary falls flat in nationwide @QuinnipiacPoll. Having ZERO impact. Sad!!
753353898472017920,2016-07-13T22:22:20Z,Twitter for iPhone,8044,24420,Voters understand that Crooked Hillary's negative ads are not true- just like her email lies and her other fraudulent activity.
753354233311731712,2016-07-13T22:23:40Z,Twitter for iPhone,4055,16731,On my way to San Diego to raise money for the Republican Party. I am spending a lot myself and also helping others.
753354905897668608,2016-07-13T22:26:20Z,Twitter for iPhone,5622,20837,Is Supreme Court Justice Ruth Bader Ginsburg going to apologize to me for her misconduct? Big mistake by an incompetent judge!
753355262363180928,2016-07-13T22:27:45Z,Twitter for iPhone,5381,17772,Even the @NYTimes and @WashingtonPost Editorial Boards condemned Justice Ginsburg for her ethical and legal breach. What was she thinking?
753355507721646080,2016-07-13T22:28:44Z,Twitter for iPhone,8117,26095,"If I win the Presidency, we will swamp Justice Ginsburg with real judges and real legal opinions!"
753398572515725312,2016-07-14T01:19:51Z,Twitter for iPhone,15759,44540,I will be making the announcement of my Vice Presidential pick on Friday at 11am in Manhattan. Details to follow.
753580257895211008,2016-07-14T13:21:48Z,Twitter for iPhone,7418,23258,"Great new poll- thank you America!
#Trump2016 #ImWithYou https://t.co/aVH9c5QRwc"
753603401854881920,2016-07-14T14:53:46Z,Twitter for iPhone,8907,23434,"Another new poll. Thank you for your support! Join the MOVEMENT today! 
#ImWithYou https://t.co/3KWOl2ibaW https://t.co/miT4atHxQz"
753641197588152320,2016-07-14T17:23:58Z,Twitter for iPhone,7387,23770,"I employ many people in the State of Virginia - JOBS, JOBS, JOBS! Crooked Hillary will sell us out, just like her husband did with NAFTA."
753720863606775808,2016-07-14T22:40:31Z,Twitter for Android,24741,56333,"Another horrific attack, this time in Nice, France. Many dead and injured. When will we learn? It is only getting worse."
753728269019549696,2016-07-14T23:09:57Z,Twitter for Android,14968,46787,"In light of the horrible attack in Nice, France, I have postponed tomorrow's news conference concerning my Vice Presidential announcement."
753750790590828544,2016-07-15T00:39:27Z,Twitter for iPhone,15923,50967,"My prayers and condolences to the victims and families of the terrible tragedy in Nice, France. We are with you in every way!"
753960134422900608,2016-07-15T14:31:18Z,Twitter for Android,10858,35589,#NeverTrump is never more. They were crushed last night in Cleveland at Rules Committee by a vote of 87-12. MAKE AMERICA GREAT AGAIN!
753962659293397120,2016-07-15T14:41:20Z,Twitter for Android,10976,31768,Four more years of weakness with a Crooked Hillary Administration is not acceptable. Look what has happened to the world with O &amp; Hillary!
753965070003109760,2016-07-15T14:50:55Z,Twitter for Android,38745,92152,I am pleased to announce that I have chosen Governor Mike Pence as my Vice Presidential running mate. News conference tomorrow at 11:00 A.M.
754136526087487360,2016-07-16T02:12:13Z,Twitter for Android,5699,25018,Look forward to Governor Mike Pence V.P. introduction tomorrow in New York City.
754291925616853120,2016-07-16T12:29:43Z,Twitter for Android,4872,21647,Look forward to introducing Governor Mike Pence (who has done a spectacular job in the great State of Indiana). My first choice from start!
